video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments
vJroPLEya70,ball bobbl bound dodg freak gave go he kick la man playoff relax touchdown un win,"[0, 79]",,"['ball bobbl bound dodg', 'freak gave go he', 'kick la man playoff', 'relax touchdown un win']","{'Segment-1': ['ball', 'bobbl', 'bound', 'dodg'], 'Segment-2': ['freak', 'gave', 'go', 'he'], 'Segment-3': ['kick', 'la', 'man', 'playoff'], 'Segment-4': ['relax', 'touchdown', 'un', 'win']}","[['ball', 'bobbl', 'bound', 'dodg'], ['freak', 'gave', 'go', 'he'], ['kick', 'la', 'man', 'playoff'], ['relax', 'touchdown', 'un', 'win']]"
Aw40b363SZ8,action arachnid cartoon companion creatur dargan duval episod figur frighten hive insect line playset ruler sect seri stori toy,"[5, 199, 326]",,"['action arachnid cartoon companion', 'creatur dargan duval episod', 'figur frighten hive insect', 'line playset ruler sect seri stori toy']","{'Segment-1': ['action', 'arachnid', 'cartoon', 'companion'], 'Segment-2': ['creatur', 'dargan', 'duval', 'episod'], 'Segment-3': ['figur', 'frighten', 'hive', 'insect'], 'Segment-4': ['line', 'playset', 'ruler', 'sect', 'seri']}","[['action', 'arachnid', 'cartoon', 'companion'], ['creatur', 'dargan', 'duval', 'episod'], ['figur', 'frighten', 'hive', 'insect'], ['line', 'playset', 'ruler', 'sect', 'seri']]"
M3fyft29XLs,approxim batteri brows camera day display ive phone price queri quickli quit screen sim uh usag use wifi,"[21, 23, 24]",,"['approxim batteri brows camera', 'day display ive phone', 'price queri quickli quit', 'screen sim uh usag use wifi']","{'Segment-1': ['approxim', 'batteri', 'brows', 'camera'], 'Segment-2': ['day', 'display', 'ive', 'phone'], 'Segment-3': ['price', 'queri', 'quickli', 'quit'], 'Segment-4': ['screen', 'sim', 'uh', 'usag', 'use']}","[['approxim', 'batteri', 'brows', 'camera'], ['day', 'display', 'ive', 'phone'], ['price', 'queri', 'quickli', 'quit'], ['screen', 'sim', 'uh', 'usag', 'use']]"
M4kR0Ai2PCM,babi car exact feel iab move music ride ro rock sit song take,[8],,"['babi car exact', 'feel iab move', 'music ride ro', 'rock sit song take']","{'Segment-1': ['babi', 'car', 'exact'], 'Segment-2': ['feel', 'iab', 'move'], 'Segment-3': ['music', 'ride', 'ro'], 'Segment-4': ['rock', 'sit', 'song', 'take']}","[['babi', 'car', 'exact'], ['feel', 'iab', 'move'], ['music', 'ride', 'ro'], ['rock', 'sit', 'song', 'take']]"
iTIj_aIk3Uc,bend break fiber fli graphit rod,[43],,"['bend', 'break', 'fiber', 'fli graphit rod']","{'Segment-1': ['bend'], 'Segment-2': ['break'], 'Segment-3': ['fiber'], 'Segment-4': ['fli', 'graphit', 'rod']}","[['bend'], ['break'], ['fiber'], ['fli', 'graphit', 'rod']]"
SWIoia8wi1s,away better calla cheer come couron dont key laugh lle lock overboard pade palet quietli rle room sail scene sound spl thatll well youd,"[4, 9, 10, 34]",,"['away better calla cheer come couron', 'dont key laugh lle lock overboard', 'pade palet quietli rle room sail', 'scene sound spl thatll well youd']","{'Segment-1': ['away', 'better', 'calla', 'cheer', 'come'], 'Segment-2': ['dont', 'key', 'laugh', 'lle', 'lock'], 'Segment-3': ['pade', 'palet', 'quietli', 'rle', 'room'], 'Segment-4': ['scene', 'sound', 'spl', 'thatll', 'well']}","[['away', 'better', 'calla', 'cheer', 'come'], ['dont', 'key', 'laugh', 'lle', 'lock'], ['pade', 'palet', 'quietli', 'rle', 'room'], ['scene', 'sound', 'spl', 'thatll', 'well']]"
gOU2VCcIBBg,among cameraman copi countri daughter distribut documentari film four internet love man michael norma peopl pirat prison releas sadhana sag said saw secretli sent sky trailer want year yesterday,[133],,"['among cameraman copi countri daughter distribut documentari', 'film four internet love man michael norma', 'peopl pirat prison releas sadhana sag said', 'saw secretli sent sky trailer want year yesterday']","{'Segment-1': ['among', 'cameraman', 'copi', 'countri', 'daughter'], 'Segment-2': ['film', 'four', 'internet', 'love', 'man'], 'Segment-3': ['peopl', 'pirat', 'prison', 'releas', 'sadhana'], 'Segment-4': ['saw', 'secretli', 'sent', 'sky', 'trailer']}","[['among', 'cameraman', 'copi', 'countri', 'daughter'], ['film', 'four', 'internet', 'love', 'man'], ['peopl', 'pirat', 'prison', 'releas', 'sadhana'], ['saw', 'secretli', 'sent', 'sky', 'trailer']]"
Pb87cWKgpqg,abel ael faint fight go he heavyweight jab joey knockout power ref warner,"[0, 92, 110]",,"['abel ael faint', 'fight go he', 'heavyweight jab joey', 'knockout power ref warner']","{'Segment-1': ['abel', 'ael', 'faint'], 'Segment-2': ['fight', 'go', 'he'], 'Segment-3': ['heavyweight', 'jab', 'joey'], 'Segment-4': ['knockout', 'power', 'ref', 'warner']}","[['abel', 'ael', 'faint'], ['fight', 'go', 'he'], ['heavyweight', 'jab', 'joey'], ['knockout', 'power', 'ref', 'warner']]"
DLkUfeGswOs,alway break came crew epic everybodi glad go know la music name norwegian peopl sometim take theyr troubl want worri wouldnt,[474],,"['alway break came crew epic', 'everybodi glad go know la', 'music name norwegian peopl sometim', 'take theyr troubl want worri wouldnt']","{'Segment-1': ['alway', 'break', 'came', 'crew', 'epic'], 'Segment-2': ['everybodi', 'glad', 'go', 'know', 'la'], 'Segment-3': ['music', 'name', 'norwegian', 'peopl', 'sometim'], 'Segment-4': ['take', 'theyr', 'troubl', 'want', 'worri']}","[['alway', 'break', 'came', 'crew', 'epic'], ['everybodi', 'glad', 'go', 'know', 'la'], ['music', 'name', 'norwegian', 'peopl', 'sometim'], ['take', 'theyr', 'troubl', 'want', 'worri']]"
DV0nbzu9jAE,chad clear come got he jd job lap middl partner push theyr three wide wreck your,"[17, 19]",,"['chad clear come got', 'he jd job lap', 'middl partner push theyr', 'three wide wreck your']","{'Segment-1': ['chad', 'clear', 'come', 'got'], 'Segment-2': ['he', 'jd', 'job', 'lap'], 'Segment-3': ['middl', 'partner', 'push', 'theyr'], 'Segment-4': ['three', 'wide', 'wreck', 'your']}","[['chad', 'clear', 'come', 'got'], ['he', 'jd', 'job', 'lap'], ['middl', 'partner', 'push', 'theyr'], ['three', 'wide', 'wreck', 'your']]"
UTIc3p9Xw7M,aint anyway bodi bumper car dirt got process project shave tank though truck uh um work,"[2, 2077]",,"['aint anyway bodi bumper', 'car dirt got process', 'project shave tank though', 'truck uh um work']","{'Segment-1': ['aint', 'anyway', 'bodi', 'bumper'], 'Segment-2': ['car', 'dirt', 'got', 'process'], 'Segment-3': ['project', 'shave', 'tank', 'though'], 'Segment-4': ['truck', 'uh', 'um', 'work']}","[['aint', 'anyway', 'bodi', 'bumper'], ['car', 'dirt', 'got', 'process'], ['project', 'shave', 'tank', 'though'], ['truck', 'uh', 'um', 'work']]"
zVQp35BMq1k,music,"[0, 1]",,"['music', '', '', '']","{'Segment-1': ['music'], 'Segment-2': [], 'Segment-3': [], 'Segment-4': []}","[['music'], [], [], []]"
Gq6s8M9nU8E,fire im starter stter twist world,"[414, 954]",,"['fire', 'im', 'starter', 'stter twist world']","{'Segment-1': ['fire'], 'Segment-2': ['im'], 'Segment-3': ['starter'], 'Segment-4': ['stter', 'twist', 'world']}","[['fire'], ['im'], ['starter'], ['stter', 'twist', 'world']]"
jXycooOdV5Q,blush brush contour goat hair haku hodo know mean shape taper tip um use,"[39, 121, 986, 1846]",,"['blush brush contour', 'goat hair haku', 'hodo know mean', 'shape taper tip um use']","{'Segment-1': ['blush', 'brush', 'contour'], 'Segment-2': ['goat', 'hair', 'haku'], 'Segment-3': ['hodo', 'know', 'mean'], 'Segment-4': ['shape', 'taper', 'tip', 'um', 'use']}","[['blush', 'brush', 'contour'], ['goat', 'hair', 'haku'], ['hodo', 'know', 'mean'], ['shape', 'taper', 'tip', 'um', 'use']]"
RFGxAhIY2s8,abort alessa bug claudia consol equip game god graphic gun hate hill holi liquid lock man music oh pellet red rememb right righti she silent skip suppos,"[0, 1]",,"['abort alessa bug claudia consol equip', 'game god graphic gun hate hill', 'holi liquid lock man music oh', 'pellet red rememb right righti she silent skip suppos']","{'Segment-1': ['abort', 'alessa', 'bug', 'claudia', 'consol'], 'Segment-2': ['game', 'god', 'graphic', 'gun', 'hate'], 'Segment-3': ['holi', 'liquid', 'lock', 'man', 'music'], 'Segment-4': ['pellet', 'red', 'rememb', 'right', 'righti']}","[['abort', 'alessa', 'bug', 'claudia', 'consol'], ['game', 'god', 'graphic', 'gun', 'hate'], ['holi', 'liquid', 'lock', 'man', 'music'], ['pellet', 'red', 'rememb', 'right', 'righti']]"
SzG2-5y6hH8,applaus att head laughter music oh yeah,"[0, 1, 153, 562]",,"['applaus', 'att', 'head', 'laughter music oh yeah']","{'Segment-1': ['applaus'], 'Segment-2': ['att'], 'Segment-3': ['head'], 'Segment-4': ['laughter', 'music', 'oh', 'yeah']}","[['applaus'], ['att'], ['head'], ['laughter', 'music', 'oh', 'yeah']]"
82t3_3ZxkCw,clamp coffin eland includ lst lstand nvi stand standalon standand tray,"[61, 74, 187]",,"['clamp coffin', 'eland includ', 'lst lstand', 'nvi stand standalon standand tray']","{'Segment-1': ['clamp', 'coffin'], 'Segment-2': ['eland', 'includ'], 'Segment-3': ['lst', 'lstand'], 'Segment-4': ['nvi', 'stand', 'standalon', 'standand', 'tray']}","[['clamp', 'coffin'], ['eland', 'includ'], ['lst', 'lstand'], ['nvi', 'stand', 'standalon', 'standand', 'tray']]"
SRCrFWbV7v4,accordingli arpeggio bar chang chord circl cord durat entir first lesson note pattern root treat truncat tune two well,[188],,"['accordingli arpeggio bar chang', 'chord circl cord durat', 'entir first lesson note', 'pattern root treat truncat tune two well']","{'Segment-1': ['accordingli', 'arpeggio', 'bar', 'chang'], 'Segment-2': ['chord', 'circl', 'cord', 'durat'], 'Segment-3': ['entir', 'first', 'lesson', 'note'], 'Segment-4': ['pattern', 'root', 'treat', 'truncat', 'tune']}","[['accordingli', 'arpeggio', 'bar', 'chang'], ['chord', 'circl', 'cord', 'durat'], ['entir', 'first', 'lesson', 'note'], ['pattern', 'root', 'treat', 'truncat', 'tune']]"
STifmlA_nhE,arteri bake butteri chop cup energi flour go good muffin okay one recip vegan walnut wheat ye yeah,"[11, 20, 22, 29, 32, 120, 211, 321, 1672]",,"['arteri bake butteri chop', 'cup energi flour go', 'good muffin okay one', 'recip vegan walnut wheat ye yeah']","{'Segment-1': ['arteri', 'bake', 'butteri', 'chop'], 'Segment-2': ['cup', 'energi', 'flour', 'go'], 'Segment-3': ['good', 'muffin', 'okay', 'one'], 'Segment-4': ['recip', 'vegan', 'walnut', 'wheat', 'ye']}","[['arteri', 'bake', 'butteri', 'chop'], ['cup', 'energi', 'flour', 'go'], ['good', 'muffin', 'okay', 'one'], ['recip', 'vegan', 'walnut', 'wheat', 'ye']]"
bTDggovupKM,bird boy cat chicken cowboy donkey good hi kiss kitti max pig rooster sard say shower simon smart sound that what your,"[15, 18, 96, 463, 708]",,"['bird boy cat chicken cowboy', 'donkey good hi kiss kitti', 'max pig rooster sard say', 'shower simon smart sound that what your']","{'Segment-1': ['bird', 'boy', 'cat', 'chicken', 'cowboy'], 'Segment-2': ['donkey', 'good', 'hi', 'kiss', 'kitti'], 'Segment-3': ['max', 'pig', 'rooster', 'sard', 'say'], 'Segment-4': ['shower', 'simon', 'smart', 'sound', 'that']}","[['bird', 'boy', 'cat', 'chicken', 'cowboy'], ['donkey', 'good', 'hi', 'kiss', 'kitti'], ['max', 'pig', 'rooster', 'sard', 'say'], ['shower', 'simon', 'smart', 'sound', 'that']]"
YQikFOCZ_8M,and applaus care dark dog laughter lik ming music si theor wi,"[2, 43, 76, 473, 547]",,"['and applaus care', 'dark dog laughter', 'lik ming music', 'si theor wi']","{'Segment-1': ['and', 'applaus', 'care'], 'Segment-2': ['dark', 'dog', 'laughter'], 'Segment-3': ['lik', 'ming', 'music'], 'Segment-4': ['si', 'theor', 'wi']}","[['and', 'applaus', 'care'], ['dark', 'dog', 'laughter'], ['lik', 'ming', 'music'], ['si', 'theor', 'wi']]"
YRKluHdOr6s,bt confu ever evil girl good ior iss ladi look music never niger perspect realiti se sh sming smoke summer theid,[3],,"['bt confu ever evil girl', 'good ior iss ladi look', 'music never niger perspect realiti', 'se sh sming smoke summer theid']","{'Segment-1': ['bt', 'confu', 'ever', 'evil', 'girl'], 'Segment-2': ['good', 'ior', 'iss', 'ladi', 'look'], 'Segment-3': ['music', 'never', 'niger', 'perspect', 'realiti'], 'Segment-4': ['se', 'sh', 'sming', 'smoke', 'summer']}","[['bt', 'confu', 'ever', 'evil', 'girl'], ['good', 'ior', 'iss', 'ladi', 'look'], ['music', 'never', 'niger', 'perspect', 'realiti'], ['se', 'sh', 'sming', 'smoke', 'summer']]"
_wLnxCG1tAc,bik im jaw music paper pull,"[14, 214]",,"['bik', 'im', 'jaw', 'music paper pull']","{'Segment-1': ['bik'], 'Segment-2': ['im'], 'Segment-3': ['jaw'], 'Segment-4': ['music', 'paper', 'pull']}","[['bik'], ['im'], ['jaw'], ['music', 'paper', 'pull']]"
LRx58AOzEAk,actual boss cartoon coin crab egger im level machin mario michael monster mouser pick play potion roulett slot toad tricki uh use,"[0, 1, 5, 534, 872, 3121]",,"['actual boss cartoon coin crab', 'egger im level machin mario', 'michael monster mouser pick play', 'potion roulett slot toad tricki uh use']","{'Segment-1': ['actual', 'boss', 'cartoon', 'coin', 'crab'], 'Segment-2': ['egger', 'im', 'level', 'machin', 'mario'], 'Segment-3': ['michael', 'monster', 'mouser', 'pick', 'play'], 'Segment-4': ['potion', 'roulett', 'slot', 'toad', 'tricki']}","[['actual', 'boss', 'cartoon', 'coin', 'crab'], ['egger', 'im', 'level', 'machin', 'mario'], ['michael', 'monster', 'mouser', 'pick', 'play'], ['potion', 'roulett', 'slot', 'toad', 'tricki']]"
q1mWSwC3WcA,coalit know laugh le mr oh peter tara,[205],,"['coalit know', 'laugh le', 'mr oh', 'peter tara']","{'Segment-1': ['coalit', 'know'], 'Segment-2': ['laugh', 'le'], 'Segment-3': ['mr', 'oh'], 'Segment-4': ['peter', 'tara']}","[['coalit', 'know'], ['laugh', 'le'], ['mr', 'oh'], ['peter', 'tara']]"
tuAtvmg1-3I,colin donovan freest friday galaxi honor la landon last ld make movi photo retir samir season sens stop stubhub usa,"[0, 12]",,"['colin donovan freest friday galaxi', 'honor la landon last ld', 'make movi photo retir samir', 'season sens stop stubhub usa']","{'Segment-1': ['colin', 'donovan', 'freest', 'friday', 'galaxi'], 'Segment-2': ['honor', 'la', 'landon', 'last', 'ld'], 'Segment-3': ['make', 'movi', 'photo', 'retir', 'samir'], 'Segment-4': ['season', 'sens', 'stop', 'stubhub', 'usa']}","[['colin', 'donovan', 'freest', 'friday', 'galaxi'], ['honor', 'la', 'landon', 'last', 'ld'], ['make', 'movi', 'photo', 'retir', 'samir'], ['season', 'sens', 'stop', 'stubhub', 'usa']]"
tNl1sV1t5jQ,broke foreign huh,[43],,"['broke', 'foreign', 'huh', '']","{'Segment-1': ['broke'], 'Segment-2': ['foreign'], 'Segment-3': ['huh'], 'Segment-4': []}","[['broke'], ['foreign'], ['huh'], []]"
EuEy7QldlM8,bike bit bmx bolt bought compon ebay far grip indent ive kilogram like made metal orang paint pound savag spray stem sugar,"[53, 58]",,"['bike bit bmx bolt bought', 'compon ebay far grip indent', 'ive kilogram like made metal', 'orang paint pound savag spray stem sugar']","{'Segment-1': ['bike', 'bit', 'bmx', 'bolt', 'bought'], 'Segment-2': ['compon', 'ebay', 'far', 'grip', 'indent'], 'Segment-3': ['ive', 'kilogram', 'like', 'made', 'metal'], 'Segment-4': ['orang', 'paint', 'pound', 'savag', 'spray']}","[['bike', 'bit', 'bmx', 'bolt', 'bought'], ['compon', 'ebay', 'far', 'grip', 'indent'], ['ive', 'kilogram', 'like', 'made', 'metal'], ['orang', 'paint', 'pound', 'savag', 'spray']]"
Nl3Vza6-uFE,aint ask caught concentr full got know like luck mind name pain pleasur power reason rememb roof say skill st superar want,"[0, 79, 91]",,"['aint ask caught concentr full', 'got know like luck mind', 'name pain pleasur power reason', 'rememb roof say skill st superar want']","{'Segment-1': ['aint', 'ask', 'caught', 'concentr', 'full'], 'Segment-2': ['got', 'know', 'like', 'luck', 'mind'], 'Segment-3': ['name', 'pain', 'pleasur', 'power', 'reason'], 'Segment-4': ['rememb', 'roof', 'say', 'skill', 'st']}","[['aint', 'ask', 'caught', 'concentr', 'full'], ['got', 'know', 'like', 'luck', 'mind'], ['name', 'pain', 'pleasur', 'power', 'reason'], ['rememb', 'roof', 'say', 'skill', 'st']]"
rnWwr8jBOnc,anchor encod frame nvidia pixel rate seen stream video,"[0, 27]",,"['anchor encod', 'frame nvidia', 'pixel rate', 'seen stream video']","{'Segment-1': ['anchor', 'encod'], 'Segment-2': ['frame', 'nvidia'], 'Segment-3': ['pixel', 'rate'], 'Segment-4': ['seen', 'stream', 'video']}","[['anchor', 'encod'], ['frame', 'nvidia'], ['pixel', 'rate'], ['seen', 'stream', 'video']]"
F9nTxUZoKlU,arm bicycl bike doubl exercis he idea invent leg limb mike mister pedal push ricki ride rigor road robinson simpl wish,"[53, 58]",,"['arm bicycl bike doubl exercis', 'he idea invent leg limb', 'mike mister pedal push ricki', 'ride rigor road robinson simpl wish']","{'Segment-1': ['arm', 'bicycl', 'bike', 'doubl', 'exercis'], 'Segment-2': ['he', 'idea', 'invent', 'leg', 'limb'], 'Segment-3': ['mike', 'mister', 'pedal', 'push', 'ricki'], 'Segment-4': ['ride', 'rigor', 'road', 'robinson', 'simpl']}","[['arm', 'bicycl', 'bike', 'doubl', 'exercis'], ['he', 'idea', 'invent', 'leg', 'limb'], ['mike', 'mister', 'pedal', 'push', 'ricki'], ['ride', 'rigor', 'road', 'robinson', 'simpl']]"
j5rwCUvQjEE,brush cut gather go grab hair im layer like ponytail straight straighten time want,"[50, 65]",,"['brush cut gather', 'go grab hair', 'im layer like', 'ponytail straight straighten time want']","{'Segment-1': ['brush', 'cut', 'gather'], 'Segment-2': ['go', 'grab', 'hair'], 'Segment-3': ['im', 'layer', 'like'], 'Segment-4': ['ponytail', 'straight', 'straighten', 'time', 'want']}","[['brush', 'cut', 'gather'], ['go', 'grab', 'hair'], ['im', 'layer', 'like'], ['ponytail', 'straight', 'straighten', 'time', 'want']]"
GClh5SUK8z8,balloon banana barrel blast get go handicap juic jump left level like piec puzzl right segment shoot sort,"[0, 1, 822, 2950]",,"['balloon banana barrel blast', 'get go handicap juic', 'jump left level like', 'piec puzzl right segment shoot sort']","{'Segment-1': ['balloon', 'banana', 'barrel', 'blast'], 'Segment-2': ['get', 'go', 'handicap', 'juic'], 'Segment-3': ['jump', 'left', 'level', 'like'], 'Segment-4': ['piec', 'puzzl', 'right', 'segment', 'shoot']}","[['balloon', 'banana', 'barrel', 'blast'], ['get', 'go', 'handicap', 'juic'], ['jump', 'left', 'level', 'like'], ['piec', 'puzzl', 'right', 'segment', 'shoot']]"
l80VP7zGRwk,butter dough flour gluten inch ingredi knead lengthwis liquid minut pastri pea pie pile rectangl repeat salt smear twist vodka,"[11, 20, 22, 32, 211, 321, 334, 1045]",,"['butter dough flour gluten inch', 'ingredi knead lengthwis liquid minut', 'pastri pea pie pile rectangl', 'repeat salt smear twist vodka']","{'Segment-1': ['butter', 'dough', 'flour', 'gluten', 'inch'], 'Segment-2': ['ingredi', 'knead', 'lengthwis', 'liquid', 'minut'], 'Segment-3': ['pastri', 'pea', 'pie', 'pile', 'rectangl'], 'Segment-4': ['repeat', 'salt', 'smear', 'twist', 'vodka']}","[['butter', 'dough', 'flour', 'gluten', 'inch'], ['ingredi', 'knead', 'lengthwis', 'liquid', 'minut'], ['pastri', 'pea', 'pie', 'pile', 'rectangl'], ['repeat', 'salt', 'smear', 'twist', 'vodka']]"
