video_id,cleaned_transcript,labels,generated_labels,unigrams,unigram_word_map,segments,GPT_answer
OMPGl2R8hh8,back cant coward dont even fom food get home human im kill maggi mom mountain music oh pack pup screw smell sorri white wolf,"[15, 18, 26, 67]",,"['back cant coward dont even fom', 'food get home human im kill', 'maggi mom mountain music oh pack', 'pup screw smell sorri white wolf']","{'Segment-1': ['back', 'cant', 'coward', 'dont', 'even'], 'Segment-2': ['food', 'get', 'home', 'human', 'im'], 'Segment-3': ['maggi', 'mom', 'mountain', 'music', 'oh'], 'Segment-4': ['pup', 'screw', 'smell', 'sorri', 'white']}","[['back', 'cant', 'coward', 'dont', 'even'], ['food', 'get', 'home', 'human', 'im'], ['maggi', 'mom', 'mountain', 'music', 'oh'], ['pup', 'screw', 'smell', 'sorri', 'white']]","[""Topic: Back don't even coward."", 'Topic: Human food at home.', 'Topic: Maggi mom mountain music.', 'Topic: Pup screw smell sorri white.']"
Ld5WlU3uJHc,agenda bloom bye camera codex doll forgot hold mah oh okay one quest santa sorri stella stuff think uh um volum wait whatev wink yeah,[194],,"['agenda bloom bye camera codex doll', 'forgot hold mah oh okay one', 'quest santa sorri stella stuff think', 'uh um volum wait whatev wink yeah']","{'Segment-1': ['agenda', 'bloom', 'bye', 'camera', 'codex'], 'Segment-2': ['forgot', 'hold', 'mah', 'oh', 'okay'], 'Segment-3': ['quest', 'santa', 'sorri', 'stella', 'stuff'], 'Segment-4': ['uh', 'um', 'volum', 'wait', 'whatev']}","[['agenda', 'bloom', 'bye', 'camera', 'codex'], ['forgot', 'hold', 'mah', 'oh', 'okay'], ['quest', 'santa', 'sorri', 'stella', 'stuff'], ['uh', 'um', 'volum', 'wait', 'whatev']]","['Topic: Agenda for Bloom Bye Camera Codex.', 'Topic: Forgetting holds meaning in communication.', ""Topic: Quest for Santa's Sorri Stella Stuff."", 'Topic: Communication and hesitation.']"
-CRtna5iDFc,applaus music,"[0, 70]",,"['applaus', 'music', '', '']","{'Segment-1': ['applaus'], 'Segment-2': ['music'], 'Segment-3': [], 'Segment-4': []}","[['applaus'], ['music'], [], []]","['Topic: Applause', 'Topic: Music', 'Topic: Music and Dance', 'Topic: Words representing a topic.']"
-GAymJt6KPM,actual area block bound ceil crash door escap explain game go okay overwrit quiet realli samu save scope screen there transit um xray yeah,"[1, 3361]",,"['actual area block bound ceil crash', 'door escap explain game go okay', 'overwrit quiet realli samu save scope', 'screen there transit um xray yeah']","{'Segment-1': ['actual', 'area', 'block', 'bound', 'ceil'], 'Segment-2': ['door', 'escap', 'explain', 'game', 'go'], 'Segment-3': ['overwrit', 'quiet', 'realli', 'samu', 'save'], 'Segment-4': ['screen', 'there', 'transit', 'um', 'xray']}","[['actual', 'area', 'block', 'bound', 'ceil'], ['door', 'escap', 'explain', 'game', 'go'], ['overwrit', 'quiet', 'realli', 'samu', 'save'], ['screen', 'there', 'transit', 'um', 'xray']]","['Topic: Actual area block bound ceiling.', 'Topic: Escape game door explanation.', 'Topic: Quietly saving really samurai.', 'Topic: X-ray screen transit.']"
-JXB2AvEVHk,camel closer enjoy gate gear go gumbal hat laughter say stand start taller wank wing your,"[2, 7]",,"['camel closer enjoy gate', 'gear go gumbal hat', 'laughter say stand start', 'taller wank wing your']","{'Segment-1': ['camel', 'closer', 'enjoy', 'gate'], 'Segment-2': ['gear', 'go', 'gumbal', 'hat'], 'Segment-3': ['laughter', 'say', 'stand', 'start'], 'Segment-4': ['taller', 'wank', 'wing', 'your']}","[['camel', 'closer', 'enjoy', 'gate'], ['gear', 'go', 'gumbal', 'hat'], ['laughter', 'say', 'stand', 'start'], ['taller', 'wank', 'wing', 'your']]","['Topic: Camel Closer Enjoy Gate.', 'Topic: Gear Go Gumbal Hat.', 'Topic: Start laughter, say stand.', 'Topic: Taller wank wing your.']"
4Gr8iEU72PU,black card cash corn emboss gold hardwar jet key kor leather mahor michael ms okay patent pouch ring set smooth travel zip zipper,"[648, 1509]",,"['black card cash corn emboss', 'gold hardwar jet key kor', 'leather mahor michael ms okay', 'patent pouch ring set smooth travel zip zipper']","{'Segment-1': ['black', 'card', 'cash', 'corn', 'emboss'], 'Segment-2': ['gold', 'hardwar', 'jet', 'key', 'kor'], 'Segment-3': ['leather', 'mahor', 'michael', 'ms', 'okay'], 'Segment-4': ['patent', 'pouch', 'ring', 'set', 'smooth']}","[['black', 'card', 'cash', 'corn', 'emboss'], ['gold', 'hardwar', 'jet', 'key', 'kor'], ['leather', 'mahor', 'michael', 'ms', 'okay'], ['patent', 'pouch', 'ring', 'set', 'smooth']]","['Topic: Black card cash corn emboss.', 'Topic: Gold Hardware Jet Key Kor', 'Topic: Leather Mahor Michael MS Okay', 'Topic: Patent pouch ring set smooth.']"
4IhC2Kb0VIk,aliv anoth bra brace break dark day eat eye forward life look say shell sign still today unseen way wonder word,"[0, 1, 147, 157, 936]",,"['aliv anoth bra brace break', 'dark day eat eye forward', 'life look say shell sign', 'still today unseen way wonder word']","{'Segment-1': ['aliv', 'anoth', 'bra', 'brace', 'break'], 'Segment-2': ['dark', 'day', 'eat', 'eye', 'forward'], 'Segment-3': ['life', 'look', 'say', 'shell', 'sign'], 'Segment-4': ['still', 'today', 'unseen', 'way', 'wonder']}","[['aliv', 'anoth', 'bra', 'brace', 'break'], ['dark', 'day', 'eat', 'eye', 'forward'], ['life', 'look', 'say', 'shell', 'sign'], ['still', 'today', 'unseen', 'way', 'wonder']]","['Topic: Alive another brace break.', 'Topic: Dark Day Forward Eye Eat.', 'Topic: Life signs in a shell.', 'Topic: Unseen wonder still today.']"
X_I3rogBPiU,carter vinc,"[0, 52, 70, 125]",,"['carter', 'vinc', '', '']","{'Segment-1': ['carter'], 'Segment-2': ['vinc'], 'Segment-3': [], 'Segment-4': []}","[['carter'], ['vinc'], [], []]","['Topic: Carter.', 'Topic: Vince', 'Topic: Words representing a topic.', 'Topic: Technology and Innovation']"
XaY_C5JYX5o,beey belli bigger chees fresh grill ham josh like meat panetta pork slice spice,"[11, 20, 22, 29, 32, 173, 406]",,"['beey belli bigger', 'chees fresh grill', 'ham josh like', 'meat panetta pork slice spice']","{'Segment-1': ['beey', 'belli', 'bigger'], 'Segment-2': ['chees', 'fresh', 'grill'], 'Segment-3': ['ham', 'josh', 'like'], 'Segment-4': ['meat', 'panetta', 'pork', 'slice', 'spice']}","[['beey', 'belli', 'bigger'], ['chees', 'fresh', 'grill'], ['ham', 'josh', 'like'], ['meat', 'panetta', 'pork', 'slice', 'spice']]","['Topic: Beey Belli Bigger', 'Topic: Fresh Cheese Grill.', 'Topic: Ham, josh, like.', 'Topic: Meat Panetta Pork Slice Spice.']"
XbKbatbKWEU,altern dot fill intersect mainli maze mindi session simpl squar,"[49, 80, 1652]",,"['altern dot', 'fill intersect', 'mainli maze', 'mindi session simpl squar']","{'Segment-1': ['altern', 'dot'], 'Segment-2': ['fill', 'intersect'], 'Segment-3': ['mainli', 'maze'], 'Segment-4': ['mindi', 'session', 'simpl', 'squar']}","[['altern', 'dot'], ['fill', 'intersect'], ['mainli', 'maze'], ['mindi', 'session', 'simpl', 'squar']]","['Topic: Words, topic, coherent, meanings, inferences, output.', 'Topic: intersect', 'Topic: Maze.', 'Topic: Mindfulness Session in a Square.']"
vDeqP_5Ncp0,arm back backbend backpack bend foot front kick kind know lefti leg like make okay put row stomach stretch sure tuck um walkov your,[8],,"['arm back backbend backpack bend foot', 'front kick kind know lefti leg', 'like make okay put row stomach', 'stretch sure tuck um walkov your']","{'Segment-1': ['arm', 'back', 'backbend', 'backpack', 'bend'], 'Segment-2': ['front', 'kick', 'kind', 'know', 'lefti'], 'Segment-3': ['like', 'make', 'okay', 'put', 'row'], 'Segment-4': ['stretch', 'sure', 'tuck', 'um', 'walkov']}","[['arm', 'back', 'backbend', 'backpack', 'bend'], ['front', 'kick', 'kind', 'know', 'lefti'], ['like', 'make', 'okay', 'put', 'row'], ['stretch', 'sure', 'tuck', 'um', 'walkov']]","['Topic: Backbend backpack.', 'Topic: Left foot front kick technique.', 'Topic: Make okay put row.', 'Topic: Stretch, sure, tuck, um, walkov.']"
AImVK_JbWOA,appliancevideocom bad cloth contact damp dryer inhom issu minut motor mulch point shut timer toledo uh unit whir would,[1241],,"['appliancevideocom bad cloth contact', 'damp dryer inhom issu', 'minut motor mulch point', 'shut timer toledo uh unit whir would']","{'Segment-1': ['appliancevideocom', 'bad', 'cloth', 'contact'], 'Segment-2': ['damp', 'dryer', 'inhom', 'issu'], 'Segment-3': ['minut', 'motor', 'mulch', 'point'], 'Segment-4': ['shut', 'timer', 'toledo', 'uh', 'unit']}","[['appliancevideocom', 'bad', 'cloth', 'contact'], ['damp', 'dryer', 'inhom', 'issu'], ['minut', 'motor', 'mulch', 'point'], ['shut', 'timer', 'toledo', 'uh', 'unit']]","['Topic: Bad contact with appliance video cloth.', 'Topic: Damp dryer inhom issues.', 'Topic: Minut Motor Mulch Point', 'Topic: Shut timer Toledo UH unit.']"
M4k6vVAGWoA,air avenu back black bring check christ finger five form im imma jam keep live pack pot right street true,"[0, 5, 144, 190, 1177]",,"['air avenu back black bring', 'check christ finger five form', 'im imma jam keep live', 'pack pot right street true']","{'Segment-1': ['air', 'avenu', 'back', 'black', 'bring'], 'Segment-2': ['check', 'christ', 'finger', 'five', 'form'], 'Segment-3': ['im', 'imma', 'jam', 'keep', 'live'], 'Segment-4': ['pack', 'pot', 'right', 'street', 'true']}","[['air', 'avenu', 'back', 'black', 'bring'], ['check', 'christ', 'finger', 'five', 'form'], ['im', 'imma', 'jam', 'keep', 'live'], ['pack', 'pot', 'right', 'street', 'true']]","['Topic: Air Avenue Back Black Bring', 'Topic: Check Christ finger five form.', 'Topic: Live Jam Session.', 'Topic: True direction on the right street for a pot.']"
KKcGA-kwpA4,aaa batteri best black blue button buy camera cartridg cloudi color come disgust film freedom function here indic instax onoff pictur place shutter shuttl sun unbox yellow,[158],,"['aaa batteri best black blue button', 'buy camera cartridg cloudi color come', 'disgust film freedom function here indic', 'instax onoff pictur place shutter shuttl sun unbox yellow']","{'Segment-1': ['aaa', 'batteri', 'best', 'black', 'blue'], 'Segment-2': ['buy', 'camera', 'cartridg', 'cloudi', 'color'], 'Segment-3': ['disgust', 'film', 'freedom', 'function', 'here'], 'Segment-4': ['instax', 'onoff', 'pictur', 'place', 'shutter']}","[['aaa', 'batteri', 'best', 'black', 'blue'], ['buy', 'camera', 'cartridg', 'cloudi', 'color'], ['disgust', 'film', 'freedom', 'function', 'here'], ['instax', 'onoff', 'pictur', 'place', 'shutter']]","['Topic: Best black and blue battery.', 'Topic: Buying color cartridges for a camera cloud.', 'Topic: Disgust in Film and Freedom of Function.', 'Topic: Instax camera on/off picture place shutter.']"
tzrkhHcjCxE,abil atla class constantli damag drone enemi extract go great guy health im overload point rocket shield support target teammat turret,"[0, 1, 737]",,"['abil atla class constantli damag', 'drone enemi extract go great', 'guy health im overload point', 'rocket shield support target teammat turret']","{'Segment-1': ['abil', 'atla', 'class', 'constantli', 'damag'], 'Segment-2': ['drone', 'enemi', 'extract', 'go', 'great'], 'Segment-3': ['guy', 'health', 'im', 'overload', 'point'], 'Segment-4': ['rocket', 'shield', 'support', 'target', 'teammat']}","[['abil', 'atla', 'class', 'constantli', 'damag'], ['drone', 'enemi', 'extract', 'go', 'great'], ['guy', 'health', 'im', 'overload', 'point'], ['rocket', 'shield', 'support', 'target', 'teammat']]","['Topic: Abil Atla Class Constantli Damag', 'Topic: Extracting Great Enemy Drones', 'Topic: Guy health overload point.', 'Topic: Rocket Shield Support Target Teammat']"
rKZOAZHfNfA,allar alurn backfield blitz brown cau deflect hand hear ji middl pac pass ronni setb stori tackler tate tiger touchdown yd zachari,"[0, 79]",,"['allar alurn backfield blitz brown', 'cau deflect hand hear ji', 'middl pac pass ronni setb', 'stori tackler tate tiger touchdown yd zachari']","{'Segment-1': ['allar', 'alurn', 'backfield', 'blitz', 'brown'], 'Segment-2': ['cau', 'deflect', 'hand', 'hear', 'ji'], 'Segment-3': ['middl', 'pac', 'pass', 'ronni', 'setb'], 'Segment-4': ['stori', 'tackler', 'tate', 'tiger', 'touchdown']}","[['allar', 'alurn', 'backfield', 'blitz', 'brown'], ['cau', 'deflect', 'hand', 'hear', 'ji'], ['middl', 'pac', 'pass', 'ronni', 'setb'], ['stori', 'tackler', 'tate', 'tiger', 'touchdown']]","['Topic: Allar, Alurn, Backfield, Blitz, Brown.', 'Topic: Deflect hand to hear ji.', 'Topic: Mid-level PAC (Political Action Committee) Setback for Ronni.', 'Topic: Stori Tackler Tate Tiger Touchdown.']"
zcTpM3QnwAM,actual adjust alright appli best choos chrome click comput dont go gonna guy im kind laptop let minecraft okay perform post process ramp remot right see set um video window your,"[0, 1, 27]",,"['actual adjust alright appli best choos chrome', 'click comput dont go gonna guy im', 'kind laptop let minecraft okay perform post', 'process ramp remot right see set um video window your']","{'Segment-1': ['actual', 'adjust', 'alright', 'appli', 'best'], 'Segment-2': ['click', 'comput', 'dont', 'go', 'gonna'], 'Segment-3': ['kind', 'laptop', 'let', 'minecraft', 'okay'], 'Segment-4': ['process', 'ramp', 'remot', 'right', 'see']}","[['actual', 'adjust', 'alright', 'appli', 'best'], ['click', 'comput', 'dont', 'go', 'gonna'], ['kind', 'laptop', 'let', 'minecraft', 'okay'], ['process', 'ramp', 'remot', 'right', 'see']]","['Topic: Best adjust alright appli.', ""Topic: Click, comput, don't go, gonna."", 'Topic: Minecraft on a laptop.', 'Topic: Remote process ramp visibility.']"
sfAWXuCfCqI,address alright chang click connect db local mac need network press rightclick type zero,[106],,"['address alright chang', 'click connect db', 'local mac need', 'network press rightclick type zero']","{'Segment-1': ['address', 'alright', 'chang'], 'Segment-2': ['click', 'connect', 'db'], 'Segment-3': ['local', 'mac', 'need'], 'Segment-4': ['network', 'press', 'rightclick', 'type', 'zero']}","[['address', 'alright', 'chang'], ['click', 'connect', 'db'], ['local', 'mac', 'need'], ['network', 'press', 'rightclick', 'type', 'zero']]","['Topic: Alright Change', 'Topic: Database Connection', 'Topic: Local Mac Needs', 'Topic: Network press right-click type zero.']"
sfNv66G1QjY,babi back believ better come foreign hous littl new night oh still tonight uh um ye york,"[3, 6]",,"['babi back believ better', 'come foreign hous littl', 'new night oh still', 'tonight uh um ye york']","{'Segment-1': ['babi', 'back', 'believ', 'better'], 'Segment-2': ['come', 'foreign', 'hous', 'littl'], 'Segment-3': ['new', 'night', 'oh', 'still'], 'Segment-4': ['tonight', 'uh', 'um', 'ye', 'york']}","[['babi', 'back', 'believ', 'better'], ['come', 'foreign', 'hous', 'littl'], ['new', 'night', 'oh', 'still'], ['tonight', 'uh', 'um', 'ye', 'york']]","['Topic: Believe in a better back.', 'Topic: Foreign house little.', 'Topic: Night still.', 'Topic: Tonight in New York.']"
PZWdKkWCY9w,handbag postur pushup situp,"[53, 58, 214]",,"['handbag', 'postur', 'pushup', 'situp']","{'Segment-1': ['handbag'], 'Segment-2': ['postur'], 'Segment-3': ['pushup'], 'Segment-4': ['situp']}","[['handbag'], ['postur'], ['pushup'], ['situp']]","['Topic: Handbag.', 'Topic: Posture.', 'Topic: Push-up Exercise.', 'Topic: Sit-up']"
DPg5xdeyCQk,aluminum angl arc block catalog cut fenc flip glu jig knob know mdf miter pivot plywood repeat right router sacrifici scrap sled stop tighten tripod wax,"[62, 641, 646, 2361]",,"['aluminum angl arc block catalog cut', 'fenc flip glu jig knob know', 'mdf miter pivot plywood repeat right', 'router sacrifici scrap sled stop tighten tripod wax']","{'Segment-1': ['aluminum', 'angl', 'arc', 'block', 'catalog'], 'Segment-2': ['fenc', 'flip', 'glu', 'jig', 'knob'], 'Segment-3': ['mdf', 'miter', 'pivot', 'plywood', 'repeat'], 'Segment-4': ['router', 'sacrifici', 'scrap', 'sled', 'stop']}","[['aluminum', 'angl', 'arc', 'block', 'catalog'], ['fenc', 'flip', 'glu', 'jig', 'knob'], ['mdf', 'miter', 'pivot', 'plywood', 'repeat'], ['router', 'sacrifici', 'scrap', 'sled', 'stop']]","['Topic: Aluminum Angl Arc Block Catalog', 'Topic: Fenc Flip Glu Jig Knob', 'Topic: MDF miter pivot plywood repeat.', 'Topic: Router sacrifice scrap sled stop.']"
DREWx0S4sWo,bone fish fresh garlic go ingredi juic juici lemon neighbor oil oliv oven past pepper powder preheat rosemari salt skin sturgeon teaspoon your zest,"[11, 20, 22, 32, 211, 791, 991]",,"['bone fish fresh garlic go ingredi', 'juic juici lemon neighbor oil oliv', 'oven past pepper powder preheat rosemari', 'salt skin sturgeon teaspoon your zest']","{'Segment-1': ['bone', 'fish', 'fresh', 'garlic', 'go'], 'Segment-2': ['juic', 'juici', 'lemon', 'neighbor', 'oil'], 'Segment-3': ['oven', 'past', 'pepper', 'powder', 'preheat'], 'Segment-4': ['salt', 'skin', 'sturgeon', 'teaspoon', 'your']}","[['bone', 'fish', 'fresh', 'garlic', 'go'], ['juic', 'juici', 'lemon', 'neighbor', 'oil'], ['oven', 'past', 'pepper', 'powder', 'preheat'], ['salt', 'skin', 'sturgeon', 'teaspoon', 'your']]","['Topic: Fresh Garlic Bone Fish.', 'Topic: Juicy lemon oil neighbor.', 'Topic: Preheat oven for pepper powder.', 'Topic: Salt skin sturgeon teaspoon.']"
DROgTYmqN1E,laughter music,"[88, 184, 191, 364, 380, 416, 514, 1013]",,"['laughter', 'music', '', '']","{'Segment-1': ['laughter'], 'Segment-2': ['music'], 'Segment-3': [], 'Segment-4': []}","[['laughter'], ['music'], [], []]","['Topic: Laughter.', 'Topic: Music', 'Topic: Words representing a topic.', 'Topic: Words representing a topic.']"
SyBjnPxP1vs,add beet breakfast carrot coconut fruit golden hammer honey kale lid like liquid milk nut organ protein raw recoveri seed sprout uh veget,"[11, 20, 32, 112, 229, 302, 579, 625, 1011, 1049, 1163]",,"['add beet breakfast carrot coconut', 'fruit golden hammer honey kale', 'lid like liquid milk nut', 'organ protein raw recoveri seed sprout uh veget']","{'Segment-1': ['add', 'beet', 'breakfast', 'carrot', 'coconut'], 'Segment-2': ['fruit', 'golden', 'hammer', 'honey', 'kale'], 'Segment-3': ['lid', 'like', 'liquid', 'milk', 'nut'], 'Segment-4': ['organ', 'protein', 'raw', 'recoveri', 'seed']}","[['add', 'beet', 'breakfast', 'carrot', 'coconut'], ['fruit', 'golden', 'hammer', 'honey', 'kale'], ['lid', 'like', 'liquid', 'milk', 'nut'], ['organ', 'protein', 'raw', 'recoveri', 'seed']]","['Topic: Beet Breakfast with Carrot and Coconut.', 'Topic: Golden honey kale fruit hammer.', 'Topic: Milk-based liquid nut products.', 'Topic: Raw protein recovery from seed.']"
81Vq4ZBMwH8,access bedroom come feet fli fridg joystick larg option salon storag volvo,"[2, 76, 281, 446]",,"['access bedroom come', 'feet fli fridg', 'joystick larg option', 'salon storag volvo']","{'Segment-1': ['access', 'bedroom', 'come'], 'Segment-2': ['feet', 'fli', 'fridg'], 'Segment-3': ['joystick', 'larg', 'option'], 'Segment-4': ['salon', 'storag', 'volvo']}","[['access', 'bedroom', 'come'], ['feet', 'fli', 'fridg'], ['joystick', 'larg', 'option'], ['salon', 'storag', 'volvo']]","['Topic: Access bedroom come', 'Topic: Feet in Fridge.', 'Topic: Joystick large option.', 'Topic: Salon storage for Volvo.']"
